course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts
HarvardX/CS50x/2012,MHxPC130453517,1,1,1,0,Other Europe,Bachelor's,1984.0,f,10/2/12,3/27/13,128.0,11.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130198876,1,1,0,0,United States,Secondary,1994.0,f,3/23/13,5/3/13,53.0,3.0,0.0,5.0,0
HarvardX/ER22x/2013_Spring,MHxPC130065031,1,1,1,1,Canada,Bachelor's,1992.0,m,4/30/13,8/13/13,1341.0,9.0,0.0,32.0,0
HarvardX/PH207x/2012_Fall,MHxPC130237670,1,1,0,0,United States,Bachelor's,1969.0,m,7/24/12,3/15/13,48.0,6.0,1.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130430881,1,1,0,0,Other Europe,Bachelor's,1989.0,m,1/27/13,3/19/13,70.0,4.0,0.0,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130139163,1,1,1,1,Other Europe,Master's,1966.0,f,3/7/13,8/12/13,1194.0,24.0,0.0,33.0,0
HarvardX/CS50x/2012,MHxPC130402377,1,0,0,0,Canada,Less than Secondary,1996.0,f,10/16/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130564461,1,1,1,1,Other East Asia,Bachelor's,1986.0,m,3/16/13,8/14/13,1928.0,37.0,0.0,29.0,0
HarvardX/PH207x/2012_Fall,MHxPC130400589,1,1,1,1,United States,Master's,1975.0,m,10/14/12,1/20/13,7574.0,57.0,666.0,14.0,0
HarvardX/CS50x/2012,MHxPC130471065,1,1,0,0,United Kingdom,Master's,1989.0,m,3/6/13,3/8/13,17.0,2.0,0.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130449154,1,1,0,1,Other Europe,Master's,1987.0,f,4/3/13,7/8/13,399.0,4.0,0.0,11.0,0
HarvardX/PH207x/2012_Fall,MHxPC130593543,1,0,0,0,United States,Bachelor's,1980.0,f,8/13/12,8/13/12,3.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130132860,1,1,1,1,United Kingdom,unk,-1.0,unk,3/28/13,9/7/13,1358.0,18.0,0.0,31.0,0
HarvardX/ER22x/2013_Spring,MHxPC130435965,1,1,1,1,France,Master's,1978.0,m,4/24/13,8/13/13,1416.0,18.0,0.0,33.0,0
HarvardX/PH278x/2013_Spring,MHxPC130199707,1,1,1,1,United States,Bachelor's,1980.0,m,5/29/13,8/30/13,1044.0,9.0,64.0,8.0,0
HarvardX/PH207x/2012_Fall,MHxPC130001470,1,1,1,1,India,Master's,1988.0,m,10/17/12,1/16/13,2351.0,25.0,80.0,13.0,0
HarvardX/CS50x/2012,MHxPC130082405,1,1,0,0,Other Europe,Master's,1987.0,m,7/23/13,8/3/13,39.0,4.0,0.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130119293,1,1,1,1,India,Bachelor's,1984.0,m,8/28/12,7/23/13,2126.0,31.0,47.0,14.0,0
HarvardX/CS50x/2012,MHxPC130296541,1,0,0,0,Other South Asia,unk,1988.0,m,9/18/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130533473,1,1,0,0,United States,Master's,1962.0,m,10/23/12,10/24/12,55.0,1.0,15.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130297150,1,1,1,1,Other South America,Master's,1972.0,m,10/8/12,5/15/13,7124.0,70.0,949.0,16.0,0
HarvardX/CS50x/2012,MHxPC130549985,1,1,1,0,India,Bachelor's,1989.0,m,9/26/12,4/23/13,33.0,8.0,0.0,8.0,0
HarvardX/CB22x/2013_Spring,MHxPC130437848,1,1,1,1,India,unk,-1.0,unk,12/23/12,9/4/13,2938.0,75.0,0.0,20.0,1
HarvardX/PH207x/2012_Fall,MHxPC130373847,1,1,1,1,India,Bachelor's,1982.0,f,10/21/12,1/19/13,2567.0,21.0,272.0,14.0,0
HarvardX/PH207x/2012_Fall,MHxPC130130841,1,1,1,1,United States,Bachelor's,1990.0,f,10/4/12,1/15/13,5678.0,31.0,614.0,16.0,0
HarvardX/PH207x/2012_Fall,MHxPC130456027,1,1,1,1,India,Bachelor's,1987.0,f,10/20/12,1/20/13,3468.0,22.0,1.0,13.0,0
HarvardX/PH207x/2012_Fall,MHxPC130592204,1,1,1,1,United States,Master's,1981.0,m,9/5/12,6/13/13,6619.0,41.0,670.0,15.0,1
HarvardX/CS50x/2012,MHxPC130334910,1,1,1,1,United States,Bachelor's,1967.0,f,8/7/12,4/14/13,258.0,29.0,0.0,12.0,0
HarvardX/CS50x/2012,MHxPC130038268,1,0,0,0,Unknown/Other,Bachelor's,1985.0,m,9/23/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130457327,1,1,0,0,United States,Doctorate,1966.0,m,7/20/13,7/20/13,32.0,1.0,0.0,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130442673,1,1,0,1,Other South Asia,Secondary,1990.0,m,7/31/13,8/20/13,443.0,2.0,0.0,7.0,0
HarvardX/PH207x/2012_Fall,MHxPC130102669,1,1,1,1,India,Master's,1988.0,m,10/12/12,1/19/13,7644.0,55.0,750.0,16.0,1
HarvardX/ER22x/2013_Spring,MHxPC130262007,1,1,0,1,Other Africa,Secondary,1990.0,f,7/24/13,8/16/13,307.0,3.0,0.0,7.0,0
HarvardX/ER22x/2013_Spring,MHxPC130051161,1,1,1,1,India,Secondary,1993.0,m,1/23/13,8/13/13,1241.0,22.0,0.0,27.0,0
HarvardX/ER22x/2013_Spring,MHxPC130380144,1,1,1,1,Other Europe,Secondary,1992.0,m,3/30/13,8/15/13,1878.0,30.0,0.0,33.0,0
HarvardX/ER22x/2013_Spring,MHxPC130267772,1,1,0,0,Other Middle East/Central Asia,Master's,1977.0,m,5/10/13,5/10/13,4.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130470039,1,1,0,0,Poland,Master's,1987.0,m,3/10/13,3/10/13,8.0,1.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130094964,1,1,1,1,India,Secondary,1992.0,m,9/19/12,5/11/13,49.0,13.0,0.0,12.0,0
HarvardX/CS50x/2012,MHxPC130085443,1,0,0,0,Canada,Master's,1990.0,m,9/13/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130162564,1,0,0,0,United States,Bachelor's,1982.0,f,12/15/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130496825,1,1,0,0,Other Europe,Master's,1967.0,m,5/27/13,5/28/13,38.0,2.0,0.0,9.0,0
HarvardX/ER22x/2013_Spring,MHxPC130367990,1,1,1,1,Other Europe,Secondary,1992.0,m,3/1/13,7/14/13,2848.0,24.0,0.0,32.0,0
HarvardX/CB22x/2013_Spring,MHxPC130050629,1,0,0,0,Unknown/Other,Bachelor's,1991.0,m,1/23/13,11/17/13,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130024190,1,1,1,1,United States,Bachelor's,1986.0,f,9/13/12,1/19/13,6657.0,32.0,218.0,15.0,0
HarvardX/CB22x/2013_Spring,MHxPC130504238,1,0,0,0,Unknown/Other,Master's,1977.0,m,12/21/12,11/17/13,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130021486,1,0,0,0,Ukraine,Master's,1984.0,f,4/12/13,5/4/13,2.0,2.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130275980,1,1,0,0,India,Secondary,1993.0,f,12/4/12,12/5/12,294.0,2.0,93.0,2.0,0
HarvardX/CS50x/2012,MHxPC130159502,1,1,1,1,Ukraine,Bachelor's,1989.0,f,7/31/12,5/9/13,455.0,40.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130448090,1,1,1,1,United States,Bachelor's,1986.0,f,10/4/12,1/16/13,3414.0,34.0,213.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130311560,1,1,0,0,United States,Master's,1984.0,m,12/22/12,4/2/13,299.0,3.0,0.0,6.0,0
HarvardX/PH278x/2013_Spring,MHxPC130025282,1,0,0,0,Spain,Bachelor's,1986.0,f,4/10/13,4/10/13,2.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130479104,1,0,0,0,Unknown/Other,Secondary,1991.0,f,9/1/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130584188,1,1,1,1,Other South America,Bachelor's,1993.0,m,3/20/13,8/21/13,1116.0,36.0,50.0,7.0,0
HarvardX/PH207x/2012_Fall,MHxPC130456153,1,1,0,0,United States,Master's,1985.0,m,11/4/12,11/4/12,53.0,1.0,27.0,3.0,0
HarvardX/PH278x/2013_Spring,MHxPC130433168,1,0,0,0,Unknown/Other,Secondary,1989.0,m,1/8/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130530263,1,0,0,0,Unknown/Other,Bachelor's,1988.0,m,12/14/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130054227,1,1,1,1,Other Europe,unk,-1.0,unk,11/15/12,7/21/13,87.0,26.0,0.0,11.0,0
HarvardX/PH207x/2012_Fall,MHxPC130467192,1,1,1,1,India,Master's,1973.0,f,8/9/12,1/20/13,2142.0,21.0,222.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130248024,1,1,1,1,Nigeria,Bachelor's,1988.0,f,2/22/13,8/19/13,1373.0,20.0,68.0,10.0,0
HarvardX/CS50x/2012,MHxPC130464299,1,1,0,0,Portugal,unk,-1.0,unk,8/16/12,4/8/13,5.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130201594,1,1,1,1,India,Secondary,1992.0,m,2/19/13,8/16/13,1019.0,31.0,0.0,31.0,0
HarvardX/ER22x/2013_Spring,MHxPC130593583,1,1,0,0,United States,Secondary,1983.0,f,3/5/13,8/14/13,7.0,2.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130547872,1,0,0,0,Unknown/Other,Bachelor's,1981.0,m,9/13/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130393060,1,1,1,1,India,Bachelor's,1986.0,m,11/4/12,1/19/13,1200.0,12.0,7.0,12.0,0
HarvardX/CS50x/2012,MHxPC130208438,1,1,1,0,United States,Master's,1978.0,m,7/30/12,7/30/13,158.0,18.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130305642,1,1,1,1,India,Master's,1990.0,f,10/15/12,1/19/13,6007.0,40.0,1003.0,16.0,0
HarvardX/PH207x/2012_Fall,MHxPC130132003,1,0,0,0,Spain,Master's,1980.0,f,7/26/12,10/15/12,3.0,3.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130314160,1,1,1,1,Other Europe,Master's,1980.0,m,7/28/12,5/6/13,207.0,34.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130340185,1,0,0,0,Unknown/Other,Secondary,1991.0,f,1/6/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130266426,1,1,1,1,United States,Bachelor's,1984.0,f,8/21/12,4/30/13,453.0,38.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130483205,1,1,1,1,Japan,Bachelor's,1986.0,m,7/19/13,7/28/13,1958.0,8.0,0.0,31.0,0
HarvardX/PH207x/2012_Fall,MHxPC130465803,1,1,1,1,Spain,Master's,1980.0,f,10/8/12,1/15/13,11241.0,66.0,3424.0,16.0,0
HarvardX/CB22x/2013_Spring,MHxPC130049955,1,0,0,0,India,unk,-1.0,unk,12/25/12,11/17/13,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130218721,1,0,0,0,United Kingdom,Secondary,1990.0,f,2/1/13,11/17/13,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130571607,1,1,0,0,United Kingdom,Master's,1979.0,m,1/30/13,3/13/13,27.0,2.0,0.0,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130547975,1,0,0,0,United States,Master's,1960.0,m,2/1/13,11/17/13,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130330528,1,0,0,0,Unknown/Other,Secondary,1971.0,m,10/30/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130538646,1,1,0,0,Other Europe,Secondary,1997.0,m,3/3/13,3/5/13,48.0,3.0,0.0,3.0,0
HarvardX/PH278x/2013_Spring,MHxPC130116804,1,1,0,0,United States,Master's,1986.0,f,5/21/13,6/11/13,453.0,8.0,51.0,3.0,0
HarvardX/CS50x/2012,MHxPC130457718,1,1,0,0,United States,Bachelor's,1968.0,m,6/28/13,6/28/13,7.0,1.0,0.0,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130074271,1,0,0,0,United States,Bachelor's,1989.0,f,1/18/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130399797,1,1,0,0,United States,unk,1996.0,m,9/13/12,6/2/13,1.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130051605,1,1,1,1,United Kingdom,Master's,1987.0,m,9/9/12,6/10/13,420.0,40.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130134885,1,1,0,0,Other Europe,Secondary,1991.0,m,2/4/13,3/25/13,190.0,3.0,0.0,4.0,0
HarvardX/ER22x/2013_Spring,MHxPC130309397,1,1,0,1,Other Middle East/Central Asia,unk,-1.0,unk,6/12/13,8/15/13,578.0,6.0,0.0,18.0,0
HarvardX/PH207x/2012_Fall,MHxPC130596880,1,1,1,1,India,Master's,1987.0,f,10/22/12,1/19/13,5735.0,61.0,1183.0,14.0,0
HarvardX/ER22x/2013_Spring,MHxPC130491139,1,1,1,1,Brazil,Secondary,1994.0,m,5/19/13,8/23/13,1702.0,40.0,0.0,33.0,0
HarvardX/CS50x/2012,MHxPC130151731,1,1,1,1,Mexico,unk,-1.0,unk,7/27/12,5/12/13,112.0,19.0,0.0,12.0,0
HarvardX/CS50x/2012,MHxPC130514053,1,0,0,0,United States,Bachelor's,1978.0,m,9/10/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130289059,1,1,1,1,India,Bachelor's,1985.0,f,10/29/12,2/21/13,1672.0,13.0,0.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130114553,1,1,1,1,Other Europe,Master's,1984.0,f,2/21/13,8/22/13,1915.0,30.0,0.0,33.0,1
HarvardX/CB22x/2013_Spring,MHxPC130387211,1,0,0,0,United States,Bachelor's,1959.0,f,5/25/13,5/26/13,8.0,2.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130313264,1,1,1,1,Ukraine,Secondary,1993.0,m,7/14/13,7/14/13,1445.0,1.0,0.0,24.0,0
HarvardX/PH207x/2012_Fall,MHxPC130247014,1,1,1,1,Other Africa,Master's,1972.0,m,10/1/12,9/7/13,5228.0,42.0,1051.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130032141,1,1,1,1,Other Africa,Bachelor's,1985.0,f,10/30/12,1/18/13,2371.0,16.0,77.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130110048,1,0,0,0,India,Master's,1987.0,f,4/9/13,4/9/13,1.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130073757,1,0,0,0,United States,Master's,1980.0,m,1/4/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130165598,1,0,0,0,United States,Doctorate,1977.0,f,7/25/13,11/17/13,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130083569,1,0,0,0,Unknown/Other,Master's,1986.0,m,12/29/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130446485,1,1,1,1,United States,Bachelor's,1982.0,f,10/22/12,1/20/13,2195.0,15.0,9.0,14.0,0
HarvardX/CS50x/2012,MHxPC130521137,1,1,0,0,Other Europe,Master's,1990.0,m,12/20/12,3/24/13,77.0,15.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130263318,1,0,0,0,Unknown/Other,Bachelor's,1990.0,m,8/21/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130469731,1,1,1,1,Philippines,Bachelor's,1992.0,m,10/9/12,5/31/13,321.0,67.0,0.0,12.0,0
HarvardX/PH278x/2013_Spring,MHxPC130256295,1,1,1,1,Spain,Master's,1981.0,m,2/6/13,8/15/13,1027.0,10.0,7.0,9.0,0
HarvardX/ER22x/2013_Spring,MHxPC130508240,1,1,0,1,Other East Asia,Secondary,1992.0,m,7/31/13,7/31/13,290.0,1.0,0.0,10.0,0
HarvardX/PH207x/2012_Fall,MHxPC130398711,1,1,1,1,Other Africa,Bachelor's,1988.0,m,10/18/12,7/23/13,3991.0,40.0,167.0,15.0,0
HarvardX/PH278x/2013_Spring,MHxPC130013230,1,0,0,0,United States,Master's,1986.0,m,2/14/13,3/24/13,2.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130556023,1,1,1,1,United States,Bachelor's,1966.0,f,7/27/12,1/20/13,31416.0,91.0,2678.0,16.0,0
HarvardX/CS50x/2012,MHxPC130322550,1,0,0,0,Unknown/Other,Secondary,1992.0,f,8/18/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130347546,1,1,1,1,United States,Secondary,1993.0,f,8/25/12,4/24/13,296.0,32.0,0.0,9.0,0
HarvardX/CS50x/2012,MHxPC130219401,1,1,1,1,United Kingdom,Master's,1983.0,m,10/4/12,5/9/13,257.0,27.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130150617,1,1,1,1,United States,Bachelor's,1987.0,f,10/3/12,1/13/13,4552.0,37.0,658.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130263381,1,0,0,0,United States,Master's,1986.0,m,2/6/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130170442,1,1,1,1,Other South Asia,unk,-1.0,unk,7/19/13,8/13/13,2100.0,23.0,0.0,34.0,0
HarvardX/ER22x/2013_Spring,MHxPC130349079,1,1,1,1,United States,Master's,1978.0,m,5/13/13,6/14/13,839.0,14.0,0.0,32.0,0
HarvardX/PH278x/2013_Spring,MHxPC130395149,1,1,0,0,United Kingdom,Master's,1981.0,f,5/28/13,5/28/13,8.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130596578,1,1,0,0,Canada,unk,-1.0,unk,3/23/13,4/11/13,14.0,3.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130299094,1,0,0,0,Unknown/Other,Bachelor's,1989.0,m,11/9/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130321364,1,1,1,1,Brazil,Bachelor's,1989.0,m,1/13/13,9/4/13,1904.0,28.0,0.0,26.0,0
HarvardX/CS50x/2012,MHxPC130227294,1,0,0,0,India,unk,1994.0,m,7/27/13,7/27/13,1.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130320273,1,0,0,0,Unknown/Other,Master's,1978.0,f,1/26/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130504026,1,0,0,0,Unknown/Other,Master's,1975.0,m,4/14/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130461897,1,0,0,0,Other Europe,Master's,1977.0,m,2/18/13,2/19/13,4.0,2.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130115145,1,1,0,0,United States,Secondary,1986.0,f,2/21/13,3/18/13,37.0,5.0,0.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130279986,1,1,1,1,United Kingdom,Bachelor's,1986.0,m,10/18/12,2/22/13,3377.0,25.0,340.0,11.0,0
HarvardX/ER22x/2013_Spring,MHxPC130156781,1,1,1,1,Brazil,Secondary,1993.0,f,5/28/13,6/10/13,799.0,4.0,0.0,31.0,0
HarvardX/CS50x/2012,MHxPC130117943,1,1,1,1,Other Europe,Secondary,1992.0,m,10/4/12,5/9/13,588.0,56.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130244779,1,1,0,0,United States,Master's,-1.0,m,2/14/13,3/13/13,17.0,3.0,0.0,2.0,0
HarvardX/PH278x/2013_Spring,MHxPC130013021,1,1,1,1,Other South Asia,Master's,1975.0,m,6/4/13,8/15/13,1964.0,30.0,277.0,8.0,0
HarvardX/PH278x/2013_Spring,MHxPC130520770,1,0,0,0,Other Middle East/Central Asia,Secondary,1991.0,f,5/14/13,5/14/13,2.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130301574,1,0,0,0,United States,Secondary,1988.0,m,3/18/13,3/18/13,2.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130331597,1,1,1,1,France,Master's,1974.0,m,11/2/12,5/16/13,237.0,24.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130049000,1,1,1,1,Spain,Doctorate,1983.0,f,9/25/12,1/19/13,6908.0,40.0,1027.0,14.0,0
HarvardX/CS50x/2012,MHxPC130086593,1,0,0,0,Unknown/Other,Secondary,1992.0,m,8/17/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130588903,1,0,0,0,India,Master's,-1.0,f,8/10/12,10/15/12,2.0,2.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130316632,1,1,0,0,Other South Asia,Bachelor's,1989.0,f,8/28/13,9/7/13,89.0,1.0,0.0,5.0,0
HarvardX/PH207x/2012_Fall,MHxPC130375430,1,0,0,0,United States,Secondary,1979.0,m,8/25/12,11/2/12,13.0,8.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130439693,1,0,0,0,Unknown/Other,Bachelor's,1961.0,m,10/16/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130015905,1,1,0,0,United States,Master's,1949.0,m,3/9/13,3/26/13,336.0,10.0,0.0,3.0,0
HarvardX/PH278x/2013_Spring,MHxPC130117978,1,0,0,0,Unknown/Other,Secondary,1992.0,f,1/23/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130484654,1,1,0,0,Other Europe,Secondary,1996.0,m,4/27/13,5/31/13,48.0,5.0,0.0,6.0,0
HarvardX/CS50x/2012,MHxPC130154915,1,0,0,0,United States,unk,-1.0,unk,1/7/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130481779,1,1,0,0,Germany,Bachelor's,1990.0,f,4/10/13,6/2/13,471.0,4.0,35.0,3.0,0
HarvardX/CS50x/2012,MHxPC130271839,1,1,1,1,Canada,Bachelor's,1988.0,m,10/22/12,7/22/13,237.0,33.0,0.0,10.0,0
HarvardX/PH207x/2012_Fall,MHxPC130063731,1,1,0,0,Other Middle East/Central Asia,Secondary,1991.0,m,10/19/12,11/16/12,1656.0,11.0,413.0,6.0,0
HarvardX/PH278x/2013_Spring,MHxPC130158335,1,1,1,1,India,Bachelor's,1990.0,f,5/1/13,8/1/13,2099.0,24.0,348.0,9.0,0
HarvardX/CS50x/2012,MHxPC130448638,1,1,1,1,United States,Bachelor's,1968.0,m,7/24/12,4/27/13,382.0,35.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130362551,1,1,1,1,Other Africa,Master's,1974.0,m,12/31/12,8/14/13,1388.0,44.0,0.0,33.0,0
HarvardX/PH207x/2012_Fall,MHxPC130442322,1,1,1,1,Other Africa,Bachelor's,1986.0,m,10/15/12,6/27/13,5348.0,47.0,617.0,14.0,1
HarvardX/ER22x/2013_Spring,MHxPC130374966,1,1,0,0,Brazil,Bachelor's,1979.0,m,7/10/13,7/10/13,5.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130110705,1,1,1,1,Other Africa,Bachelor's,1974.0,m,12/19/12,8/5/13,1056.0,31.0,0.0,33.0,0
HarvardX/ER22x/2013_Spring,MHxPC130184727,1,1,1,1,United States,unk,-1.0,unk,7/1/13,8/16/13,1796.0,35.0,0.0,33.0,0
HarvardX/PH207x/2012_Fall,MHxPC130119492,1,1,1,1,Poland,Master's,1985.0,f,9/7/12,8/21/13,18981.0,69.0,4813.0,16.0,0
HarvardX/ER22x/2013_Spring,MHxPC130156238,1,1,1,1,Other Europe,Secondary,1991.0,f,4/23/13,8/24/13,1469.0,27.0,0.0,32.0,0
HarvardX/ER22x/2013_Spring,MHxPC130201136,1,1,0,0,India,Master's,1986.0,m,8/18/13,8/20/13,127.0,3.0,0.0,3.0,0
HarvardX/CS50x/2012,MHxPC130519474,1,0,0,0,Unknown/Other,Bachelor's,1990.0,m,10/26/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130385101,1,1,1,1,Other Africa,Bachelor's,1989.0,m,11/4/12,1/20/13,1666.0,12.0,52.0,11.0,0
HarvardX/PH207x/2012_Fall,MHxPC130320606,1,1,0,0,Other Middle East/Central Asia,Bachelor's,1990.0,m,10/11/12,10/19/12,68.0,3.0,28.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130025965,1,1,0,0,United States,Master's,-1.0,m,12/20/12,3/20/13,4.0,3.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130043430,1,0,0,0,United States,Secondary,1987.0,m,8/20/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130519336,1,1,0,1,Other South Asia,Bachelor's,1985.0,m,5/18/13,6/4/13,900.0,7.0,2.0,4.0,0
HarvardX/PH278x/2013_Spring,MHxPC130507837,1,1,1,1,Brazil,Secondary,1996.0,m,5/10/13,8/25/13,1624.0,69.0,5.0,10.0,0
HarvardX/CB22x/2013_Spring,MHxPC130167934,1,1,0,0,India,Secondary,1991.0,m,4/7/13,4/7/13,7.0,1.0,0.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130472236,1,1,0,0,Other South Asia,Less than Secondary,1996.0,m,5/15/13,5/15/13,8.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130406578,1,1,1,1,United Kingdom,Master's,1979.0,f,2/15/13,9/5/13,2131.0,72.0,0.0,33.0,0
HarvardX/PH278x/2013_Spring,MHxPC130096073,1,1,1,1,"Other North & Central Amer., Caribbean",Bachelor's,1993.0,f,1/8/13,8/16/13,725.0,27.0,1.0,7.0,0
HarvardX/CB22x/2013_Spring,MHxPC130135067,1,1,0,0,United Kingdom,Bachelor's,1990.0,m,1/12/13,3/6/13,3.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130380591,1,0,0,0,India,unk,-1.0,unk,8/19/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130052662,1,1,1,1,Other Europe,Secondary,1994.0,f,5/19/13,8/14/13,1009.0,11.0,0.0,26.0,0
HarvardX/ER22x/2013_Spring,MHxPC130178146,1,1,1,1,Other Africa,Bachelor's,1970.0,m,12/21/12,8/18/13,1630.0,54.0,0.0,32.0,0
HarvardX/PH278x/2013_Spring,MHxPC130240774,1,1,0,0,United States,Bachelor's,1969.0,m,5/7/13,5/23/13,139.0,10.0,7.0,1.0,0
